ID,Count
2012062002,183
2012062003,174
2012062004,135
2012062005,108
2012062006,132
2012062007,165
2012062008,174
2012062009,222
2012062010,198
2012062011,255
2012062012,306
2012062013,252
2012062014,393
2012062015,372
2012062016,264
2012062017,303
2012062018,336
2012062019,348
2012062020,390
2012062021,339
2012062022,261
2012062023,249
2012062100,285
2012062101,270
2012062102,228
2012062103,153
2012062104,135
2012062105,144
2012062106,132
2012062107,123
2012062108,126
2012062109,177
2012062110,207
2012062111,246
2012062112,339
2012062113,276
2012062114,351
2012062115,363
2012062116,288
2012062117,300
2012062118,324
2012062119,387
2012062120,327
2012062121,378
2012062122,306
2012062123,321
2012062200,297
2012062201,246
2012062202,174
2012062203,162
2012062204,153
2012062205,129
2012062206,84
2012062207,156
2012062208,144
2012062209,180
2012062210,174
2012062211,204
2012062212,336
2012062213,231
2012062214,348
2012062215,309
2012062216,315
2012062217,309
2012062218,276
2012062219,330
2012062220,306
2012062221,279
2012062222,282
2012062223,228
2012062300,222
2012062301,177
2012062302,150
2012062303,114
2012062304,102
2012062305,123
2012062306,57
2012062307,117
2012062308,75
2012062309,120
2012062310,132
2012062311,147
2012062312,117
2012062313,108
2012062314,84
2012062315,108
2012062316,153
2012062317,117
2012062318,99
2012062319,183
2012062320,135
2012062321,120
2012062322,150
2012062323,153
2012062400,165
2012062401,102
2012062402,117
2012062403,93
2012062404,93
2012062405,84
2012062406,54
2012062407,81
2012062408,96
2012062409,63
2012062410,117
2012062411,141
2012062412,159
2012062413,105
2012062414,132
2012062415,99
2012062416,90
2012062417,132
2012062418,144
2012062419,177
2012062420,162
2012062421,195
2012062422,150
2012062423,174
2012062500,144
2012062501,102
2012062502,87
2012062503,123
2012062504,84
2012062505,69
2012062506,99
2012062507,138
2012062508,171
2012062509,141
2012062510,222
2012062511,294
2012062512,324
2012062513,312
2012062514,399
2012062515,342
2012062516,279
2012062517,303
2012062518,246
2012062519,357
2012062520,333
2012062521,282
2012062522,261
2012062523,261
2012062600,351
2012062601,264
2012062602,186
2012062603,183
2012062604,156
2012062605,96
2012062606,144
2012062607,129
2012062608,201
2012062609,186
2012062610,192
2012062611,297
2012062612,270
2012062613,369
2012062614,387
2012062615,387
2012062616,357
2012062617,303
2012062618,381
2012062619,399
2012062620,369
2012062621,318
2012062622,279
2012062623,345
2012062700,273
2012062701,276
2012062702,222
2012062703,201
2012062704,111
2012062705,90
2012062706,159
2012062707,111
2012062708,159
2012062709,156
2012062710,210
2012062711,288
2012062712,297
2012062713,303
2012062714,351
2012062715,390
2012062716,351
2012062717,318
2012062718,384
2012062719,360
2012062720,381
2012062721,354
2012062722,315
2012062723,285
2012062800,309
2012062801,279
2012062802,255
2012062803,162
2012062804,129
2012062805,141
2012062806,123
2012062807,144
2012062808,156
2012062809,219
2012062810,189
2012062811,294
2012062812,303
2012062813,297
2012062814,312
2012062815,297
2012062816,288
2012062817,345
2012062818,348
2012062819,339
2012062820,360
2012062821,276
2012062822,336
2012062823,276
2012062900,252
2012062901,249
2012062902,213
2012062903,150
2012062904,144
2012062905,105
2012062906,96
2012062907,147
2012062908,186
2012062909,132
2012062910,270
2012062911,267
2012062912,300
2012062913,288
2012062914,339
2012062915,324
2012062916,297
2012062917,246
2012062918,279
2012062919,255
2012062920,369
2012062921,282
2012062922,300
2012062923,300
2012063000,240
2012063001,216
2012063002,168
2012063003,144
2012063004,123
2012063005,75
2012063006,63
2012063007,108
2012063008,93
2012063009,102
2012063010,144
2012063011,174
2012063012,180
2012063013,144
2012063014,129
2012063015,156
2012063016,120
2012063017,192
2012063018,144
2012063019,207
2012063020,159
2012063021,168
2012063022,138
2012063023,120
2012070100,126
2012070101,129
2012070102,81
2012070103,75
2012070104,69
2012070105,60
2012070106,57
2012070107,63
2012070108,105
2012070109,69
2012070110,81
2012070111,141
2012070112,153
2012070113,129
2012070114,171
2012070115,162
2012070116,123
2012070117,204
2012070118,129
2012070119,198
2012070120,225
2012070121,192
2012070122,132
2012070123,168
2012070200,153
2012070201,114
2012070202,120
2012070203,78
2012070204,66
2012070205,105
2012070206,81
2012070207,81
2012070208,222
2012070209,192
2012070210,225
2012070211,321
2012070212,294
2012070213,327
2012070214,390
2012070215,327
2012070216,372
2012070217,354
2012070218,324
2012070219,363
2012070220,291
2012070221,279
2012070222,318
2012070223,252
2012070300,198
2012070301,177
2012070302,147
2012070303,120
2012070304,123
2012070305,63
2012070306,132
2012070307,138
2012070308,168
2012070309,201
2012070310,216
2012070311,333
2012070312,288
2012070313,309
2012070314,366
2012070315,393
2012070316,372
2012070317,348
2012070318,378
2012070319,375
2012070320,372
2012070321,372
2012070322,306
2012070323,360
2012070400,291
2012070401,228
2012070402,225
2012070403,183
2012070404,141
2012070405,93
2012070406,132
2012070407,144
2012070408,129
2012070409,162
2012070410,186
2012070411,252
2012070412,324
2012070413,309
2012070414,231
2012070415,297
2012070416,339
2012070417,387
2012070418,354
2012070419,363
2012070420,354
2012070421,360
2012070422,303
2012070423,315
2012070500,318
2012070501,177
2012070502,198
2012070503,204
2012070504,120
2012070505,129
2012070506,129
2012070507,159
2012070508,165
2012070509,186
2012070510,201
2012070511,270
2012070512,309
2012070513,225
2012070514,339
2012070515,261
2012070516,315
2012070517,249
2012070518,312
2012070519,378
2012070520,348
2012070521,276
2012070522,246
2012070523,318
2012070600,255
2012070601,222
2012070602,159
2012070603,183
2012070604,135
2012070605,105
2012070606,129
2012070607,159
2012070608,108
2012070609,183
2012070610,159
2012070611,273
2012070612,294
2012070613,240
2012070614,345
2012070615,246
2012070616,318
2012070617,294
2012070618,270
2012070619,300
2012070620,324
2012070621,321
2012070622,273
2012070623,219
2012070700,243
2012070701,222
2012070702,198
2012070703,135
2012070704,90
2012070705,69
2012070706,93
2012070707,51
2012070708,135
2012070709,123
2012070710,363
2012070711,285
2012070712,246
2012070713,246
2012070714,231
2012070715,168
2012070716,231
2012070717,228
2012070718,210
2012070719,228
2012070720,207
2012070721,186
2012070722,171
2012070723,258
2012070800,147
2012070801,150
2012070802,114
2012070803,102
2012070804,114
2012070805,66
2012070806,66
2012070807,90
2012070808,87
2012070809,150
2012070810,129
2012070811,174
2012070812,147
2012070813,201
2012070814,156
2012070815,144
2012070816,141
2012070817,219
2012070818,162
2012070819,216
2012070820,222
2012070821,159
2012070822,219
2012070823,216
2012070900,168
2012070901,147
2012070902,105
2012070903,78
2012070904,84
2012070905,114
2012070906,129
2012070907,123
2012070908,183
2012070909,171
2012070910,216
2012070911,231
2012070912,321
2012070913,291
2012070914,309
2012070915,321
2012070916,252
2012070917,327
2012070918,351
2012070919,447
2012070920,399
2012070921,270
2012070922,264
2012070923,315
2012071000,315
2012071001,267
2012071002,231
2012071003,210
2012071004,129
2012071005,141
2012071006,129
2012071007,153
2012071008,129
2012071009,168
2012071010,171
2012071011,243
2012071012,318
2012071013,249
2012071014,372
2012071015,363
2012071016,312
2012071017,354
2012071018,333
2012071019,441
2012071020,420
2012071021,267
2012071022,303
2012071023,294
2012071100,294
2012071101,243
2012071102,180
2012071103,186
2012071104,111
2012071105,129
2012071106,165
2012071107,135
2012071108,153
2012071109,213
2012071110,240
2012071111,264
2012071112,282
2012071113,297
2012071114,345
2012071115,309
2012071116,372
2012071117,318
2012071118,372
2012071119,366
2012071120,366
2012071121,288
2012071122,333
2012071123,375
2012071200,306
2012071201,225
2012071202,237
2012071203,144
2012071204,144
2012071205,105
2012071206,120
2012071207,123
2012071208,207
2012071209,150
2012071210,204
2012071211,255
2012071212,300
2012071213,279
2012071214,345
2012071215,345
2012071216,297
2012071217,363
2012071218,306
2012071219,333
2012071220,345
2012071221,273
2012071222,231
2012071223,279
2012071300,297
2012071301,279
2012071302,273
2012071303,234
2012071304,177
2012071305,111
2012071306,141
2012071307,165
2012071308,186
2012071309,210
2012071310,288
2012071311,306
2012071312,318
2012071313,339
2012071314,300
2012071315,285
2012071316,297
2012071317,291
2012071318,291
2012071319,348
2012071320,273
2012071321,276
2012071322,276
2012071323,291
2012071400,279
2012071401,219
2012071402,168
2012071403,132
2012071404,114
2012071405,81
2012071406,93
2012071407,48
2012071408,102
2012071409,96
2012071410,153
2012071411,144
2012071412,162
2012071413,135
2012071414,135
2012071415,153
2012071416,177
2012071417,174
2012071418,126
2012071419,192
2012071420,198
2012071421,174
2012071422,225
2012071423,219
2012071500,138
2012071501,159
2012071502,114
2012071503,120
2012071504,72
2012071505,75
2012071506,72
2012071507,75
2012071508,120
2012071509,120
2012071510,126
2012071511,144
2012071512,165
2012071513,165
2012071514,129
2012071515,177
2012071516,195
2012071517,129
2012071518,171
2012071519,201
2012071520,195
2012071521,153
2012071522,138
2012071523,192
2012071600,237
2012071601,162
2012071602,90
2012071603,123
2012071604,105
2012071605,96
2012071606,126
2012071607,144
2012071608,219
2012071609,285
2012071610,228
2012071611,258
2012071612,348
2012071613,294
2012071614,351
2012071615,306
2012071616,330
2012071617,348
2012071618,342
2012071619,375
2012071620,363
2012071621,372
2012071622,333
2012071623,339
2012071700,309
2012071701,261
2012071702,216
2012071703,186
2012071704,159
2012071705,126
2012071706,147
2012071707,198
2012071708,201
2012071709,189
2012071710,237
2012071711,225
2012071712,288
2012071713,300
2012071714,330
2012071715,294
2012071716,363
2012071717,351
2012071718,393
2012071719,378
2012071720,381
2012071721,330
2012071722,288
2012071723,276
2012071800,318
2012071801,309
2012071802,207
2012071803,186
2012071804,222
2012071805,90
2012071806,195
2012071807,159
2012071808,150
2012071809,207
2012071810,267
2012071811,354
2012071812,294
2012071813,369
2012071814,348
2012071815,300
2012071816,351
2012071817,420
2012071818,333
2012071819,348
2012071820,477
2012071821,342
2012071822,363
2012071823,273
2012071900,336
2012071901,258
2012071902,243
2012071903,183
2012071904,132
2012071905,102
2012071906,168
2012071907,135
2012071908,162
2012071909,213
2012071910,267
2012071911,300
2012071912,324
2012071913,276
2012071914,354
2012071915,315
2012071916,282
2012071917,321
2012071918,339
2012071919,354
2012071920,390
2012071921,369
2012071922,273
2012071923,276
2012072000,288
2012072001,234
2012072002,204
2012072003,162
2012072004,105
2012072005,96
2012072006,147
2012072007,144
2012072008,153
2012072009,153
2012072010,204
2012072011,267
2012072012,339
2012072013,303
2012072014,300
2012072015,291
2012072016,270
2012072017,285
2012072018,360
2012072019,399
2012072020,396
2012072021,270
2012072022,294
2012072023,300
2012072100,255
2012072101,201
2012072102,186
2012072103,186
2012072104,90
2012072105,60
2012072106,87
2012072107,84
2012072108,114
2012072109,129
2012072110,144
2012072111,141
2012072112,237
2012072113,147
2012072114,177
2012072115,168
2012072116,159
2012072117,141
2012072118,174
2012072119,198
2012072120,189
2012072121,156
2012072122,186
2012072123,180
2012072200,150
2012072201,135
2012072202,132
2012072203,75
2012072204,60
2012072205,84
2012072206,105
2012072207,42
2012072208,99
2012072209,90
2012072210,93
2012072211,153
2012072212,186
2012072213,138
2012072214,126
2012072215,159
2012072216,168
2012072217,180
2012072218,186
2012072219,183
2012072220,186
2012072221,162
2012072222,198
2012072223,231
2012072300,201
2012072301,138
2012072302,153
2012072303,111
2012072304,123
2012072305,105
2012072306,108
2012072307,162
2012072308,174
2012072309,156
2012072310,234
2012072311,294
2012072312,276
2012072313,273
2012072314,303
2012072315,387
2012072316,336
2012072317,339
2012072318,366
2012072319,375
2012072320,372
2012072321,330
2012072322,306
2012072323,312
2012072400,324
2012072401,255
2012072402,207
2012072403,186
2012072404,141
2012072405,105
2012072406,141
2012072407,129
2012072408,153
2012072409,168
2012072410,201
2012072411,294
2012072412,288
2012072413,324
2012072414,360
2012072415,363
2012072416,285
2012072417,312
2012072418,456
2012072419,441
2012072420,339
2012072421,363
2012072422,309
2012072423,351
2012072500,336
2012072501,258
2012072502,279
2012072503,177
2012072504,129
2012072505,174
2012072506,141
2012072507,180
2012072508,150
2012072509,207
2012072510,252
2012072511,264
2012072512,342
2012072513,330
2012072514,312
2012072515,327
2012072516,261
2012072517,312
2012072518,330
2012072519,336
2012072520,360
2012072521,315
2012072522,279
2012072523,240
2012072600,264
2012072601,222
2012072602,219
2012072603,168
2012072604,141
2012072605,165
2012072606,114
2012072607,165
2012072608,165
2012072609,162
2012072610,198
2012072611,264
2012072612,306
2012072613,315
2012072614,348
2012072615,336
2012072616,330
2012072617,315
2012072618,348
2012072619,420
2012072620,459
2012072621,318
2012072622,306
2012072623,342
2012072700,327
2012072701,225
2012072702,195
2012072703,183
2012072704,123
2012072705,156
2012072706,126
2012072707,153
2012072708,174
2012072709,162
2012072710,162
2012072711,249
2012072712,267
2012072713,213
2012072714,207
2012072715,210
2012072716,252
2012072717,288
2012072718,294
2012072719,252
2012072720,306
2012072721,282
2012072722,264
2012072723,306
2012072800,204
2012072801,228
2012072802,180
2012072803,114
2012072804,96
2012072805,84
2012072806,78
2012072807,84
2012072808,87
2012072809,120
2012072810,117
2012072811,168
2012072812,174
2012072813,153
2012072814,144
2012072815,147
2012072816,153
2012072817,147
2012072818,180
2012072819,156
2012072820,210
2012072821,198
2012072822,207
2012072823,177
2012072900,168
2012072901,147
2012072902,114
2012072903,69
2012072904,69
2012072905,63
2012072906,69
2012072907,111
2012072908,102
2012072909,78
2012072910,99
2012072911,120
2012072912,138
2012072913,135
2012072914,165
2012072915,117
2012072916,159
2012072917,117
2012072918,174
2012072919,135
2012072920,177
2012072921,174
2012072922,159
2012072923,183
2012073000,153
2012073001,105
2012073002,129
2012073003,144
2012073004,132
2012073005,150
2012073006,129
2012073007,126
2012073008,159
2012073009,150
2012073010,192
2012073011,306
2012073012,345
2012073013,264
2012073014,324
2012073015,288
2012073016,381
2012073017,396
2012073018,342
2012073019,411
2012073020,384
2012073021,303
2012073022,282
2012073023,378
2012073100,303
2012073101,324
2012073102,210
2012073103,186
2012073104,141
2012073105,117
2012073106,114
2012073107,180
2012073108,183
2012073109,183
2012073110,255
2012073111,273
2012073112,273
2012073113,306
2012073114,375
2012073115,357
2012073116,366
2012073117,342
2012073118,345
2012073119,357
2012073120,474
2012073121,333
2012073122,387
2012073123,348
2012080100,321
2012080101,282
2012080102,264
2012080103,159
2012080104,195
2012080105,138
2012080106,114
2012080107,144
2012080108,135
2012080109,171
2012080110,240
2012080111,384
2012080112,372
2012080113,264
2012080114,372
2012080115,279
2012080116,360
2012080117,303
2012080118,360
2012080119,372
2012080120,441
2012080121,411
2012080122,366
2012080123,378
2012080200,273
2012080201,63
2012080202,3
2012080203,3
2012080204,6
2012080205,9
2012080206,3
2012080207,3
2012080208,6
2012080209,6
2012080210,9
2012080211,3
2012080212,6
2012080213,6
2012080214,9
2012080215,6
2012080216,6
2012080217,3
2012080218,6
2012080219,9
2012080220,3
2012080221,3
2012080222,6
2012080223,6
2012080300,6
2012080301,3
2012080302,3
2012080303,6
2012080304,3
2012080305,3
2012080306,3
2012080307,6
2012080308,3
2012080309,3
2012080310,12
2012080311,6
2012080312,3
2012080313,3
2012080314,3
2012080315,6
2012080316,3
2012080317,6
2012080318,12
2012080319,3
2012080320,6
2012080321,3
2012080322,9
2012080323,3
2012080400,6
2012080401,6
2012080402,3
2012080403,6
2012080404,3
2012080405,3
2012080406,3
2012080407,3
2012080408,3
2012080409,3
2012080410,3
2012080411,3
2012080412,3
2012080413,6
2012080414,3
2012080415,3
2012080416,3
2012080417,6
2012080418,6
2012080419,6
2012080420,42
2012080421,177
2012080422,165
2012080423,204
2012080500,123
2012080501,132
2012080502,87
2012080503,78
2012080504,69
2012080505,81
2012080506,60
2012080507,90
2012080508,99
2012080509,99
2012080510,108
2012080511,126
2012080512,117
2012080513,144
2012080514,135
2012080515,93
2012080516,162
2012080517,144
2012080518,150
2012080519,156
2012080520,156
2012080521,138
2012080522,177
2012080523,171
2012080600,213
2012080601,150
2012080602,114
2012080603,99
2012080604,90
2012080605,132
2012080606,93
2012080607,141
2012080608,138
2012080609,150
2012080610,210
2012080611,288
2012080612,246
2012080613,279
2012080614,354
2012080615,312
2012080616,408
2012080617,441
2012080618,390
2012080619,420
2012080620,390
2012080621,285
2012080622,288
2012080623,294
2012080700,306
2012080701,267
2012080702,201
2012080703,171
2012080704,141
2012080705,135
2012080706,135
2012080707,144
2012080708,198
2012080709,183
2012080710,219
2012080711,234
2012080712,279
2012080713,300
2012080714,333
2012080715,267
2012080716,321
2012080717,318
2012080718,276
2012080719,354
2012080720,333
2012080721,390
2012080722,330
2012080723,312
2012080800,270
2012080801,288
2012080802,225
2012080803,171
2012080804,159
2012080805,129
2012080806,114
2012080807,141
2012080808,162
2012080809,174
2012080810,195
2012080811,273
2012080812,291
2012080813,285
2012080814,324
2012080815,285
2012080816,321
2012080817,375
2012080818,405
2012080819,378
2012080820,309
2012080821,342
2012080822,297
2012080823,288
2012080900,258
2012080901,261
2012080902,237
2012080903,177
2012080904,141
2012080905,111
2012080906,96
2012080907,165
2012080908,159
2012080909,141
2012080910,228
2012080911,276
2012080912,300
2012080913,276
2012080914,306
2012080915,357
2012080916,315
2012080917,369
2012080918,327
2012080919,354
2012080920,342
2012080921,285
2012080922,264
2012080923,237
2012081000,294
2012081001,243
2012081002,195
2012081003,126
2012081004,138
2012081005,138
2012081006,159
2012081007,150
2012081008,153
2012081009,180
2012081010,201
2012081011,219
2012081012,225
2012081013,246
2012081014,273
2012081015,282
2012081016,294
2012081017,270
2012081018,315
2012081019,282
2012081020,300
2012081021,243
2012081022,282
2012081023,213
2012081100,255
2012081101,267
2012081102,171
2012081103,123
2012081104,99
2012081105,123
2012081106,93
2012081107,90
2012081108,129
2012081109,114
2012081110,105
2012081111,120
2012081112,132
2012081113,108
2012081114,105
2012081115,138
2012081116,153
2012081117,138
2012081118,177
2012081119,141
2012081120,129
2012081121,174
2012081122,171
2012081123,162
2012081200,159
2012081201,129
2012081202,99
2012081203,63
2012081204,75
2012081205,63
2012081206,63
2012081207,78
2012081208,114
2012081209,129
2012081210,165
2012081211,105
2012081212,153
2012081213,135
2012081214,153
2012081215,129
2012081216,111
2012081217,132
2012081218,114
2012081219,180
2012081220,189
2012081221,138
2012081222,153
2012081223,201
2012081300,138
2012081301,156
2012081302,123
2012081303,84
2012081304,117
2012081305,93
2012081306,144
2012081307,141
2012081308,150
2012081309,138
2012081310,180
2012081311,216
2012081312,168
2012081313,201
2012081314,186
2012081315,201
2012081316,273
2012081317,246
2012081318,279
2012081319,282
2012081320,381
2012081321,333
2012081322,336
2012081323,282
2012081400,255
2012081401,276
2012081402,216
2012081403,165
2012081404,153
2012081405,117
2012081406,168
2012081407,198
2012081408,174
2012081409,195
2012081410,204
2012081411,279
2012081412,285
2012081413,306
2012081414,315
2012081415,309
2012081416,339
2012081417,423
2012081418,384
2012081419,459
2012081420,342
2012081421,342
2012081422,321
2012081423,303
2012081500,273
2012081501,261
2012081502,195
2012081503,168
2012081504,120
2012081505,129
2012081506,135
2012081507,150
2012081508,156
2012081509,186
2012081510,204
2012081511,255
2012081512,330
2012081513,303
2012081514,279
2012081515,327
2012081516,336
2012081517,291
2012081518,354
2012081519,309
2012081520,420
2012081521,330
2012081522,282
2012081523,276
2012081600,240
2012081601,252
2012081602,222
2012081603,165
2012081604,114
2012081605,156
2012081606,123
2012081607,135
2012081608,126
2012081609,198
2012081610,258
2012081611,300
2012081612,294
2012081613,315
2012081614,348
2012081615,369
2012081616,357
2012081617,330
2012081618,387
2012081619,354
2012081620,420
2012081621,315
2012081622,267
2012081623,315
2012081700,324
2012081701,240
2012081702,231
2012081703,186
2012081704,102
2012081705,159
2012081706,138
2012081707,156
2012081708,165
2012081709,174
2012081710,240
2012081711,273
2012081712,288
2012081713,252
2012081714,297
2012081715,288
2012081716,288
2012081717,294
2012081718,312
2012081719,366
2012081720,282
2012081721,306
2012081722,279
2012081723,273
2012081800,252
2012081801,210
2012081802,207
2012081803,180
2012081804,102
2012081805,96
2012081806,111
2012081807,111
2012081808,120
2012081809,129
2012081810,117
2012081811,90
2012081812,138
2012081813,153
2012081814,186
2012081815,111
2012081816,159
2012081817,180
2012081818,135
2012081819,192
2012081820,174
2012081821,216
2012081822,177
2012081823,207
2012081900,198
2012081901,129
2012081902,135
2012081903,93
2012081904,75
2012081905,72
2012081906,63
2012081907,102
2012081908,90
2012081909,102
2012081910,102
2012081911,156
2012081912,174
2012081913,150
2012081914,120
2012081915,165
2012081916,189
2012081917,180
2012081918,186
2012081919,234
2012081920,150
2012081921,162
2012081922,225
2012081923,222
2012082000,186
2012082001,138
2012082002,171
2012082003,90
2012082004,90
2012082005,75
2012082006,114
2012082007,153
2012082008,129
2012082009,189
2012082010,210
2012082011,276
2012082012,342
2012082013,273
2012082014,414
2012082015,405
2012082016,441
2012082017,327
2012082018,399
2012082019,411
2012082020,333
2012082021,327
2012082022,336
2012082023,297
2012082100,312
2012082101,264
2012082102,237
2012082103,213
2012082104,156
2012082105,156
2012082106,150
2012082107,165
2012082108,168
2012082109,216
2012082110,213
2012082111,345
2012082112,291
2012082113,300
2012082114,405
2012082115,336
2012082116,333
2012082117,369
2012082118,381
2012082119,378
2012082120,372
2012082121,390
2012082122,327
2012082123,276
2012082200,345
2012082201,294
2012082202,228
2012082203,192
2012082204,144
2012082205,141
2012082206,144
2012082207,150
2012082208,174
2012082209,216
2012082210,216
2012082211,306
2012082212,330
2012082213,297
2012082214,339
2012082215,339
2012082216,321
2012082217,300
2012082218,294
2012082219,363
2012082220,378
2012082221,342
2012082222,279
2012082223,324
2012082300,258
2012082301,246
2012082302,210
2012082303,159
2012082304,123
2012082305,156
2012082306,111
2012082307,165
2012082308,201
2012082309,210
2012082310,204
2012082311,258
2012082312,333
2012082313,294
2012082314,396
2012082315,282
2012082316,333
2012082317,339
2012082318,333
2012082319,444
2012082320,462
2012082321,378
2012082322,366
2012082323,360
2012082400,342
2012082401,276
2012082402,240
2012082403,207
2012082404,153
2012082405,123
2012082406,165
2012082407,168
2012082408,207
2012082409,216
2012082410,258
2012082411,291
2012082412,270
2012082413,225
2012082414,306
2012082415,330
2012082416,300
2012082417,294
2012082418,246
2012082419,282
2012082420,285
2012082421,270
2012082422,297
2012082423,258
2012082500,270
2012082501,201
2012082502,159
2012082503,102
2012082504,99
2012082505,105
2012082506,81
2012082507,99
2012082508,78
2012082509,84
2012082510,129
2012082511,132
2012082512,165
2012082513,132
2012082514,129
2012082515,144
2012082516,150
2012082517,129
2012082518,168
2012082519,159
2012082520,156
2012082521,210
2012082522,204
2012082523,198
2012082600,162
2012082601,138
2012082602,123
2012082603,135
2012082604,126
2012082605,93
2012082606,84
2012082607,81
2012082608,138
2012082609,120
2012082610,99
2012082611,189
2012082612,141
2012082613,138
2012082614,126
2012082615,153
2012082616,180
2012082617,174
2012082618,168
2012082619,201
2012082620,210
2012082621,159
2012082622,201
2012082623,192
2012082700,231
2012082701,162
2012082702,153
2012082703,87
2012082704,96
2012082705,90
2012082706,111
2012082707,168
2012082708,177
2012082709,138
2012082710,246
2012082711,261
2012082712,363
2012082713,327
2012082714,333
2012082715,354
2012082716,345
2012082717,291
2012082718,372
2012082719,399
2012082720,378
2012082721,255
2012082722,339
2012082723,294
2012082800,294
2012082801,267
2012082802,216
2012082803,147
2012082804,186
2012082805,108
2012082806,129
2012082807,150
2012082808,192
2012082809,189
2012082810,252
2012082811,288
2012082812,324
2012082813,183
2012082814,348
2012082815,297
2012082816,339
2012082817,333
2012082818,402
2012082819,432
2012082820,381
2012082821,315
2012082822,276
2012082823,294
2012082900,270
2012082901,213
2012082902,228
2012082903,180
2012082904,123
2012082905,147
2012082906,135
2012082907,150
2012082908,189
2012082909,186
2012082910,234
2012082911,210
2012082912,333
2012082913,342
2012082914,327
2012082915,312
2012082916,300
2012082917,327
2012082918,288
2012082919,348
2012082920,348
2012082921,303
2012082922,342
2012082923,333
2012083000,300
2012083001,252
2012083002,213
2012083003,204
2012083004,183
2012083005,162
2012083006,168
2012083007,156
2012083008,165
2012083009,144
2012083010,198
2012083011,246
2012083012,297
2012083013,285
2012083014,360
2012083015,309
2012083016,252
2012083017,285
2012083018,357
2012083019,342
2012083020,390
2012083021,330
2012083022,363
2012083023,333
2012083100,312
2012083101,255
2012083102,210
2012083103,210
2012083104,123
2012083105,168
2012083106,141
2012083107,150
2012083108,141
2012083109,156
2012083110,207
2012083111,243
2012083112,315
2012083113,306
2012083114,336
2012083115,345
2012083116,324
2012083117,360
2012083118,336
2012083119,282
2012083120,324
2012083121,294
2012083122,246
2012083123,255
2012090100,198
2012090101,186
2012090102,192
2012090103,162
2012090104,87
2012090105,72
2012090106,87
2012090107,69
2012090108,117
2012090109,138
2012090110,108
2012090111,153
2012090112,147
2012090113,102
2012090114,135
2012090115,111
2012090116,162
2012090117,159
2012090118,117
2012090119,249
2012090120,186
2012090121,138
2012090122,126
2012090123,144
2012090200,123
2012090201,138
2012090202,102
2012090203,102
2012090204,108
2012090205,78
2012090206,45
2012090207,99
2012090208,93
2012090209,120
2012090210,111
2012090211,147
2012090212,180
2012090213,141
2012090214,138
2012090215,150
2012090216,144
2012090217,174
2012090218,138
2012090219,144
2012090220,159
2012090221,162
2012090222,237
2012090223,198
2012090300,162
2012090301,144
2012090302,120
2012090303,96
2012090304,111
2012090305,111
2012090306,120
2012090307,135
2012090308,126
2012090309,156
2012090310,174
2012090311,189
2012090312,252
2012090313,267
2012090314,207
2012090315,243
2012090316,261
2012090317,240
2012090318,234
2012090319,288
2012090320,249
2012090321,243
2012090322,201
2012090323,219
2012090400,186
2012090401,177
2012090402,207
2012090403,132
2012090404,117
2012090405,102
2012090406,96
2012090407,180
2012090408,210
2012090409,183
2012090410,189
2012090411,246
2012090412,324
2012090413,339
2012090414,369
2012090415,369
2012090416,291
2012090417,348
2012090418,366
2012090419,432
2012090420,345
2012090421,312
2012090422,282
2012090423,276
2012090500,303
2012090501,288
2012090502,261
2012090503,186
2012090504,147
2012090505,144
2012090506,132
2012090507,225
2012090508,150
2012090509,234
2012090510,228
2012090511,270
2012090512,330
2012090513,267
2012090514,357
2012090515,360
2012090516,384
2012090517,324
2012090518,288
2012090519,342
2012090520,429
2012090521,435
2012090522,339
2012090523,333
2012090600,315
2012090601,261
2012090602,249
2012090603,180
2012090604,141
2012090605,174
2012090606,153
2012090607,237
2012090608,219
2012090609,219
2012090610,282
2012090611,360
2012090612,339
2012090613,429
2012090614,360
2012090615,366
2012090616,426
2012090617,351
2012090618,402
2012090619,378
2012090620,354
2012090621,345
2012090622,357
2012090623,360
2012090700,312
2012090701,285
2012090702,258
2012090703,168
2012090704,168
2012090705,162
2012090706,168
2012090707,153
2012090708,180
2012090709,192
2012090710,225
2012090711,276
2012090712,315
2012090713,294
2012090714,366
2012090715,345
2012090716,315
2012090717,306
2012090718,339
2012090719,357
2012090720,333
2012090721,294
2012090722,279
2012090723,282
2012090800,267
2012090801,246
2012090802,228
2012090803,165
2012090804,147
2012090805,108
2012090806,90
2012090807,120
2012090808,120
2012090809,120
2012090810,147
2012090811,162
2012090812,183
2012090813,144
2012090814,144
2012090815,153
2012090816,153
2012090817,162
2012090818,198
2012090819,225
2012090820,159
2012090821,201
2012090822,228
2012090823,189
2012090900,192
2012090901,168
2012090902,132
2012090903,108
2012090904,96
2012090905,120
2012090906,102
2012090907,105
2012090908,150
2012090909,144
2012090910,159
2012090911,147
2012090912,147
2012090913,141
2012090914,123
2012090915,123
2012090916,192
2012090917,204
2012090918,189
2012090919,174
2012090920,180
2012090921,213
2012090922,243
2012090923,225
2012091000,174
2012091001,189
2012091002,192
2012091003,156
2012091004,141
2012091005,105
2012091006,153
2012091007,198
2012091008,192
2012091009,180
2012091010,243
2012091011,321
2012091012,312
2012091013,321
2012091014,318
2012091015,312
2012091016,390
2012091017,330
2012091018,333
2012091019,366
2012091020,411
2012091021,363
2012091022,318
2012091023,354
2012091100,336
2012091101,345
2012091102,231
2012091103,168
2012091104,135
2012091105,186
2012091106,171
2012091107,204
2012091108,192
